set,path,label,x_min,y_min,x_max,y_min,x_max,y_max,x_min,y_max
TRAIN,images/2021-10-04-23-43-38-722662.jpg,characters-2,0.0,0.25,,,0.0830078125,0.32421875,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,dots-3,0.125,0.25,,,0.2080078125,0.333984375,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,dots-3,0.25,0.25,,,0.3330078125,0.31640625,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,bamboo-5,0.375,0.25,,,0.4580078125,0.3388671875,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,honors-north,0.5,0.25,,,0.5830078125,0.3330078125,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,dots-9,0.625,0.25,,,0.7080078125,0.3505859375,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,bamboo-6,0.75,0.25,,,0.8330078125,0.3134765625,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,characters-2,0.875,0.25,,,0.9580078125,0.3369140625,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,honors-south,0.0,0.375,,,0.0830078125,0.478515625,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,characters-8,0.125,0.375,,,0.2080078125,0.4580078125,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,bamboo-7,0.25,0.375,,,0.3330078125,0.478515625,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,dots-6,0.375,0.375,,,0.4580078125,0.4658203125,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,dots-6,0.5,0.375,,,0.5830078125,0.4462890625,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,bamboo-1,0.625,0.375,,,0.7080078125,0.451171875,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,bamboo-2,0.75,0.375,,,0.8330078125,0.46484375,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,honors-north,0.875,0.375,,,0.9580078125,0.484375,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,characters-4,0.0,0.5,,,0.0830078125,0.5986328125,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,honors-red,0.125,0.5,,,0.2080078125,0.5830078125,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,characters-7,0.25,0.5,,,0.3330078125,0.5791015625,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,honors-red,0.375,0.5,,,0.4580078125,0.5986328125,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,characters-7,0.5,0.5,,,0.5830078125,0.59375,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,characters-2,0.625,0.5,,,0.7080078125,0.58203125,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,dots-5,0.75,0.5,,,0.8330078125,0.580078125,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,characters-6,0.875,0.5,,,0.9580078125,0.5703125,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,dots-2,0.0,0.625,,,0.0830078125,0.6923828125,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,characters-9,0.125,0.625,,,0.2080078125,0.7060546875,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,dots-6,0.25,0.625,,,0.3330078125,0.703125,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,characters-7,0.375,0.625,,,0.4580078125,0.6923828125,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,characters-1,0.5,0.625,,,0.5830078125,0.7255859375,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,dots-2,0.625,0.625,,,0.7080078125,0.7255859375,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,honors-red,0.75,0.625,,,0.8330078125,0.7197265625,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,dots-1,0.875,0.625,,,0.9580078125,0.701171875,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,characters-2,0.0,0.75,,,0.0830078125,0.8505859375,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,characters-6,0.125,0.75,,,0.2080078125,0.8486328125,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,characters-7,0.25,0.75,,,0.3330078125,0.845703125,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,characters-9,0.375,0.75,,,0.4580078125,0.818359375,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,dots-2,0.5,0.75,,,0.5830078125,0.84765625,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,characters-1,0.625,0.75,,,0.7080078125,0.83984375,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,bamboo-3,0.75,0.75,,,0.8330078125,0.8486328125,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,dots-2,0.875,0.75,,,0.9580078125,0.8505859375,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,characters-9,0.0,0.875,,,0.0830078125,0.947265625,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,characters-8,0.125,0.875,,,0.2080078125,0.970703125,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,characters-1,0.25,0.875,,,0.3330078125,0.9755859375,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,bamboo-4,0.375,0.875,,,0.4580078125,0.9833984375,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,dots-6,0.5,0.875,,,0.5830078125,0.9609375,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,bamboo-9,0.625,0.875,,,0.7080078125,0.94921875,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,characters-4,0.75,0.875,,,0.8330078125,0.9833984375,,
TRAIN,images/2021-10-04-23-43-38-722662.jpg,dots-8,0.875,0.875,,,0.9580078125,0.9638671875,,
TRAIN,images/2021-10-04-23-43-38-883076.jpg,dots-8,0.0,0.0,,,0.1328125,0.1123046875,,
TRAIN,images/2021-10-04-23-43-38-883076.jpg,bamboo-2,0.19921875,0.0,,,0.33203125,0.12109375,,
TRAIN,images/2021-10-04-23-43-38-883076.jpg,bamboo-3,0.3994140625,0.0,,,0.5322265625,0.1240234375,,
TRAIN,images/2021-10-04-23-43-38-883076.jpg,honors-east,0.599609375,0.0,,,0.732421875,0.126953125,,
TRAIN,images/2021-10-04-23-43-38-883076.jpg,honors-green,0.7998046875,0.0,,,0.9326171875,0.11328125,,
TRAIN,images/2021-10-04-23-43-38-883076.jpg,bamboo-9,0.0,0.19921875,,,0.1328125,0.310546875,,
TRAIN,images/2021-10-04-23-43-38-883076.jpg,honors-west,0.19921875,0.19921875,,,0.33203125,0.3544921875,,
TRAIN,images/2021-10-04-23-43-38-883076.jpg,dots-6,0.3994140625,0.19921875,,,0.5322265625,0.337890625,,
TRAIN,images/2021-10-04-23-43-38-883076.jpg,dots-1,0.599609375,0.19921875,,,0.732421875,0.306640625,,
TRAIN,images/2021-10-04-23-43-38-883076.jpg,dots-9,0.7998046875,0.19921875,,,0.9326171875,0.3134765625,,
TRAIN,images/2021-10-04-23-43-38-883076.jpg,characters-6,0.0,0.3994140625,,,0.1328125,0.55078125,,
TRAIN,images/2021-10-04-23-43-38-883076.jpg,characters-3,0.19921875,0.3994140625,,,0.33203125,0.541015625,,
TRAIN,images/2021-10-04-23-43-38-883076.jpg,bamboo-7,0.3994140625,0.3994140625,,,0.5322265625,0.5146484375,,
TRAIN,images/2021-10-04-23-43-38-883076.jpg,characters-9,0.599609375,0.3994140625,,,0.732421875,0.5693359375,,
TRAIN,images/2021-10-04-23-43-38-883076.jpg,characters-5,0.7998046875,0.3994140625,,,0.9326171875,0.576171875,,
TRAIN,images/2021-10-04-23-43-38-883076.jpg,dots-2,0.0,0.599609375,,,0.1328125,0.7392578125,,
TRAIN,images/2021-10-04-23-43-38-883076.jpg,bamboo-8,0.19921875,0.599609375,,,0.33203125,0.7353515625,,
TRAIN,images/2021-10-04-23-43-38-883076.jpg,dots-5,0.3994140625,0.599609375,,,0.5322265625,0.7060546875,,
TRAIN,images/2021-10-04-23-43-38-883076.jpg,characters-4,0.599609375,0.599609375,,,0.732421875,0.736328125,,
TRAIN,images/2021-10-04-23-43-38-883076.jpg,honors-red,0.7998046875,0.599609375,,,0.9326171875,0.7666015625,,
TRAIN,images/2021-10-04-23-43-38-883076.jpg,honors-north,0.0,0.7998046875,,,0.1328125,0.9560546875,,
TRAIN,images/2021-10-04-23-43-38-883076.jpg,characters-4,0.19921875,0.7998046875,,,0.33203125,0.9169921875,,
TRAIN,images/2021-10-04-23-43-38-883076.jpg,dots-2,0.3994140625,0.7998046875,,,0.5322265625,0.943359375,,
TRAIN,images/2021-10-04-23-43-38-883076.jpg,characters-3,0.599609375,0.7998046875,,,0.732421875,0.9248046875,,
TRAIN,images/2021-10-04-23-43-38-883076.jpg,honors-east,0.7998046875,0.7998046875,,,0.9326171875,0.951171875,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,characters-5,0.0,0.0,,,0.1103515625,0.1181640625,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,characters-5,0.166015625,0.0,,,0.2763671875,0.0859375,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,characters-2,0.3330078125,0.0,,,0.443359375,0.1279296875,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,characters-2,0.5,0.0,,,0.6103515625,0.10546875,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,characters-8,0.666015625,0.0,,,0.7763671875,0.08984375,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,characters-3,0.8330078125,0.0,,,0.943359375,0.083984375,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,bamboo-8,0.0,0.166015625,,,0.1103515625,0.265625,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,dots-3,0.166015625,0.166015625,,,0.2763671875,0.25390625,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,dots-8,0.3330078125,0.166015625,,,0.443359375,0.2802734375,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,characters-1,0.5,0.166015625,,,0.6103515625,0.29296875,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,characters-7,0.666015625,0.166015625,,,0.7763671875,0.271484375,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,characters-9,0.8330078125,0.166015625,,,0.943359375,0.2783203125,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,dots-4,0.0,0.3330078125,,,0.1103515625,0.4638671875,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,bamboo-7,0.166015625,0.3330078125,,,0.2763671875,0.4228515625,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,honors-east,0.3330078125,0.3330078125,,,0.443359375,0.443359375,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,characters-8,0.5,0.3330078125,,,0.6103515625,0.474609375,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,bamboo-3,0.666015625,0.3330078125,,,0.7763671875,0.4296875,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,characters-7,0.8330078125,0.3330078125,,,0.943359375,0.4453125,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,bamboo-9,0.0,0.5,,,0.1103515625,0.6123046875,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,bamboo-5,0.166015625,0.5,,,0.2763671875,0.6484375,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,honors-north,0.3330078125,0.5,,,0.443359375,0.6279296875,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,honors-east,0.5,0.5,,,0.6103515625,0.6162109375,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,honors-east,0.666015625,0.5,,,0.7763671875,0.646484375,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,honors-green,0.8330078125,0.5,,,0.943359375,0.6201171875,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,honors-green,0.0,0.666015625,,,0.1103515625,0.79296875,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,bamboo-3,0.166015625,0.666015625,,,0.2763671875,0.759765625,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,honors-white,0.3330078125,0.666015625,,,0.443359375,0.7890625,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,characters-4,0.5,0.666015625,,,0.6103515625,0.7802734375,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,bamboo-6,0.666015625,0.666015625,,,0.7763671875,0.7744140625,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,dots-5,0.8330078125,0.666015625,,,0.943359375,0.7685546875,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,bamboo-8,0.0,0.8330078125,,,0.1103515625,0.921875,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,honors-east,0.166015625,0.8330078125,,,0.2763671875,0.9287109375,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,bamboo-2,0.3330078125,0.8330078125,,,0.443359375,0.9609375,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,characters-6,0.5,0.8330078125,,,0.6103515625,0.9599609375,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,bamboo-8,0.666015625,0.8330078125,,,0.7763671875,0.943359375,,
TRAIN,images/2021-10-04-23-43-39-111113.jpg,bamboo-2,0.8330078125,0.8330078125,,,0.943359375,0.9697265625,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,bamboo-1,0.0,0.0,,,0.1103515625,0.087890625,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,dots-2,0.166015625,0.0,,,0.2763671875,0.1279296875,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,dots-9,0.3330078125,0.0,,,0.443359375,0.103515625,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,bamboo-8,0.5,0.0,,,0.6103515625,0.1396484375,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,honors-east,0.666015625,0.0,,,0.7763671875,0.1337890625,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,characters-5,0.8330078125,0.0,,,0.943359375,0.0859375,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,dots-3,0.0,0.166015625,,,0.1103515625,0.2685546875,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,characters-2,0.166015625,0.166015625,,,0.2763671875,0.2880859375,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,dots-9,0.3330078125,0.166015625,,,0.443359375,0.28125,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,dots-5,0.5,0.166015625,,,0.6103515625,0.283203125,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,dots-5,0.666015625,0.166015625,,,0.7763671875,0.2783203125,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,characters-1,0.8330078125,0.166015625,,,0.943359375,0.2890625,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,bamboo-5,0.0,0.3330078125,,,0.1103515625,0.47265625,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,dots-3,0.166015625,0.3330078125,,,0.2763671875,0.4248046875,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,dots-7,0.3330078125,0.3330078125,,,0.443359375,0.427734375,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,bamboo-2,0.5,0.3330078125,,,0.6103515625,0.455078125,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,bamboo-2,0.666015625,0.3330078125,,,0.7763671875,0.474609375,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,characters-4,0.8330078125,0.3330078125,,,0.943359375,0.4521484375,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,characters-6,0.0,0.5,,,0.1103515625,0.6171875,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,honors-white,0.166015625,0.5,,,0.2763671875,0.5849609375,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,honors-green,0.3330078125,0.5,,,0.443359375,0.599609375,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,dots-7,0.5,0.5,,,0.6103515625,0.59375,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,bamboo-3,0.666015625,0.5,,,0.7763671875,0.6337890625,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,characters-2,0.8330078125,0.5,,,0.943359375,0.634765625,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,honors-north,0.0,0.666015625,,,0.1103515625,0.76171875,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,honors-south,0.166015625,0.666015625,,,0.2763671875,0.8076171875,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,dots-4,0.3330078125,0.666015625,,,0.443359375,0.7578125,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,characters-5,0.5,0.666015625,,,0.6103515625,0.7783203125,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,honors-north,0.666015625,0.666015625,,,0.7763671875,0.7802734375,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,honors-red,0.8330078125,0.666015625,,,0.943359375,0.7734375,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,honors-green,0.0,0.8330078125,,,0.1103515625,0.9443359375,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,characters-7,0.166015625,0.8330078125,,,0.2763671875,0.9794921875,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,characters-1,0.3330078125,0.8330078125,,,0.443359375,0.9287109375,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,honors-red,0.5,0.8330078125,,,0.6103515625,0.9755859375,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,honors-east,0.666015625,0.8330078125,,,0.7763671875,0.9404296875,,
TRAIN,images/2021-10-04-23-43-39-326351.jpg,honors-south,0.8330078125,0.8330078125,,,0.943359375,0.9453125,,
TRAIN,images/2021-10-04-23-43-39-497799.jpg,bamboo-4,0.0,0.0,,,0.1328125,0.140625,,
TRAIN,images/2021-10-04-23-43-39-497799.jpg,honors-west,0.19921875,0.0,,,0.33203125,0.146484375,,
TRAIN,images/2021-10-04-23-43-39-497799.jpg,honors-east,0.3994140625,0.0,,,0.5322265625,0.111328125,,
TRAIN,images/2021-10-04-23-43-39-497799.jpg,bamboo-1,0.599609375,0.0,,,0.732421875,0.15625,,
TRAIN,images/2021-10-04-23-43-39-497799.jpg,dots-5,0.7998046875,0.0,,,0.9326171875,0.1513671875,,
TRAIN,images/2021-10-04-23-43-39-497799.jpg,honors-red,0.0,0.19921875,,,0.1328125,0.3466796875,,
TRAIN,images/2021-10-04-23-43-39-497799.jpg,bamboo-9,0.19921875,0.19921875,,,0.33203125,0.3466796875,,
TRAIN,images/2021-10-04-23-43-39-497799.jpg,dots-1,0.3994140625,0.19921875,,,0.5322265625,0.3212890625,,
TRAIN,images/2021-10-04-23-43-39-497799.jpg,bamboo-1,0.599609375,0.19921875,,,0.732421875,0.35546875,,
TRAIN,images/2021-10-04-23-43-39-497799.jpg,dots-8,0.7998046875,0.19921875,,,0.9326171875,0.3212890625,,
TRAIN,images/2021-10-04-23-43-39-497799.jpg,honors-white,0.0,0.3994140625,,,0.1328125,0.5185546875,,
TRAIN,images/2021-10-04-23-43-39-497799.jpg,bamboo-2,0.19921875,0.3994140625,,,0.33203125,0.541015625,,
TRAIN,images/2021-10-04-23-43-39-497799.jpg,dots-6,0.3994140625,0.3994140625,,,0.5322265625,0.5263671875,,
TRAIN,images/2021-10-04-23-43-39-497799.jpg,honors-west,0.599609375,0.3994140625,,,0.732421875,0.5087890625,,
TRAIN,images/2021-10-04-23-43-39-497799.jpg,bamboo-4,0.7998046875,0.3994140625,,,0.9326171875,0.5615234375,,
TRAIN,images/2021-10-04-23-43-39-497799.jpg,bamboo-9,0.0,0.599609375,,,0.1328125,0.73828125,,
TRAIN,images/2021-10-04-23-43-39-497799.jpg,characters-5,0.19921875,0.599609375,,,0.33203125,0.716796875,,
TRAIN,images/2021-10-04-23-43-39-497799.jpg,dots-5,0.3994140625,0.599609375,,,0.5322265625,0.73046875,,
TRAIN,images/2021-10-04-23-43-39-497799.jpg,bamboo-2,0.599609375,0.599609375,,,0.732421875,0.71875,,
TRAIN,images/2021-10-04-23-43-39-497799.jpg,bamboo-2,0.7998046875,0.599609375,,,0.9326171875,0.7646484375,,
TRAIN,images/2021-10-04-23-43-39-497799.jpg,honors-west,0.0,0.7998046875,,,0.1328125,0.9033203125,,
TRAIN,images/2021-10-04-23-43-39-497799.jpg,bamboo-2,0.19921875,0.7998046875,,,0.33203125,0.9560546875,,
TRAIN,images/2021-10-04-23-43-39-497799.jpg,dots-2,0.3994140625,0.7998046875,,,0.5322265625,0.931640625,,
TRAIN,images/2021-10-04-23-43-39-497799.jpg,dots-8,0.599609375,0.7998046875,,,0.732421875,0.939453125,,
TRAIN,images/2021-10-04-23-43-39-497799.jpg,honors-green,0.7998046875,0.7998046875,,,0.9326171875,0.923828125,,
TRAIN,images/2021-10-04-23-43-39-567871.jpg,dots-3,0.0,0.0,,,0.3330078125,0.388671875,,
TRAIN,images/2021-10-04-23-43-39-567871.jpg,honors-red,0.5,0.0,,,0.8330078125,0.4169921875,,
TRAIN,images/2021-10-04-23-43-39-567871.jpg,bamboo-3,0.0,0.5,,,0.3330078125,0.7783203125,,
TRAIN,images/2021-10-04-23-43-39-567871.jpg,characters-6,0.5,0.5,,,0.8330078125,0.8232421875,,
TEST,images/2021-10-04-23-43-39-672601.jpg,honors-west,0.0,0.0,,,0.2216796875,0.2119140625,,
TEST,images/2021-10-04-23-43-39-672601.jpg,bamboo-2,0.3330078125,0.0,,,0.5546875,0.2578125,,
TEST,images/2021-10-04-23-43-39-672601.jpg,honors-green,0.666015625,0.0,,,0.8876953125,0.240234375,,
TEST,images/2021-10-04-23-43-39-672601.jpg,dots-7,0.0,0.3330078125,,,0.2216796875,0.5517578125,,
TEST,images/2021-10-04-23-43-39-672601.jpg,dots-9,0.3330078125,0.3330078125,,,0.5546875,0.546875,,
TEST,images/2021-10-04-23-43-39-672601.jpg,dots-1,0.666015625,0.3330078125,,,0.8876953125,0.57421875,,
TEST,images/2021-10-04-23-43-39-672601.jpg,characters-5,0.0,0.666015625,,,0.2216796875,0.8955078125,,
TEST,images/2021-10-04-23-43-39-672601.jpg,dots-9,0.3330078125,0.666015625,,,0.5546875,0.8447265625,,
TEST,images/2021-10-04-23-43-39-672601.jpg,characters-2,0.666015625,0.666015625,,,0.8876953125,0.84375,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,characters-5,0.0,0.0,,,0.1103515625,0.13671875,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,bamboo-8,0.166015625,0.0,,,0.2763671875,0.1142578125,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,dots-7,0.3330078125,0.0,,,0.443359375,0.091796875,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,characters-9,0.5,0.0,,,0.6103515625,0.1142578125,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,honors-red,0.666015625,0.0,,,0.7763671875,0.099609375,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,bamboo-6,0.8330078125,0.0,,,0.943359375,0.0927734375,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,characters-3,0.0,0.166015625,,,0.1103515625,0.25390625,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,dots-5,0.166015625,0.166015625,,,0.2763671875,0.2841796875,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,characters-6,0.3330078125,0.166015625,,,0.443359375,0.3037109375,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,bamboo-7,0.5,0.166015625,,,0.6103515625,0.2705078125,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,honors-north,0.666015625,0.166015625,,,0.7763671875,0.2978515625,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,honors-white,0.8330078125,0.166015625,,,0.943359375,0.271484375,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,bamboo-6,0.0,0.3330078125,,,0.1103515625,0.447265625,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,characters-3,0.166015625,0.3330078125,,,0.2763671875,0.451171875,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,characters-9,0.3330078125,0.3330078125,,,0.443359375,0.4609375,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,dots-6,0.5,0.3330078125,,,0.6103515625,0.4267578125,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,characters-5,0.666015625,0.3330078125,,,0.7763671875,0.435546875,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,bamboo-2,0.8330078125,0.3330078125,,,0.943359375,0.466796875,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,bamboo-7,0.0,0.5,,,0.1103515625,0.6083984375,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,honors-red,0.166015625,0.5,,,0.2763671875,0.6240234375,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,dots-9,0.3330078125,0.5,,,0.443359375,0.6083984375,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,dots-1,0.5,0.5,,,0.6103515625,0.599609375,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,dots-9,0.666015625,0.5,,,0.7763671875,0.5859375,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,honors-white,0.8330078125,0.5,,,0.943359375,0.6142578125,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,dots-9,0.0,0.666015625,,,0.1103515625,0.78125,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,bamboo-5,0.166015625,0.666015625,,,0.2763671875,0.7548828125,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,dots-6,0.3330078125,0.666015625,,,0.443359375,0.767578125,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,bamboo-6,0.5,0.666015625,,,0.6103515625,0.76953125,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,honors-south,0.666015625,0.666015625,,,0.7763671875,0.7890625,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,bamboo-9,0.8330078125,0.666015625,,,0.943359375,0.779296875,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,honors-red,0.0,0.8330078125,,,0.1103515625,0.9423828125,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,characters-9,0.166015625,0.8330078125,,,0.2763671875,0.95703125,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,bamboo-2,0.3330078125,0.8330078125,,,0.443359375,0.9609375,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,bamboo-9,0.5,0.8330078125,,,0.6103515625,0.939453125,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,bamboo-1,0.666015625,0.8330078125,,,0.7763671875,0.9287109375,,
TRAIN,images/2021-10-04-23-43-39-886056.jpg,characters-5,0.8330078125,0.8330078125,,,0.943359375,0.953125,,
TEST,images/2021-10-04-23-43-40-55430.jpg,characters-2,0.0,0.0,,,0.1328125,0.1357421875,,
TEST,images/2021-10-04-23-43-40-55430.jpg,characters-4,0.19921875,0.0,,,0.33203125,0.134765625,,
TEST,images/2021-10-04-23-43-40-55430.jpg,honors-east,0.3994140625,0.0,,,0.5322265625,0.1279296875,,
TEST,images/2021-10-04-23-43-40-55430.jpg,honors-south,0.599609375,0.0,,,0.732421875,0.1123046875,,
TEST,images/2021-10-04-23-43-40-55430.jpg,dots-8,0.7998046875,0.0,,,0.9326171875,0.146484375,,
TEST,images/2021-10-04-23-43-40-55430.jpg,bamboo-5,0.0,0.19921875,,,0.1328125,0.3046875,,
TEST,images/2021-10-04-23-43-40-55430.jpg,honors-west,0.19921875,0.19921875,,,0.33203125,0.3408203125,,
TEST,images/2021-10-04-23-43-40-55430.jpg,bamboo-1,0.3994140625,0.19921875,,,0.5322265625,0.3154296875,,
TEST,images/2021-10-04-23-43-40-55430.jpg,characters-5,0.599609375,0.19921875,,,0.732421875,0.3603515625,,
